ip,endpoint,status,timestamp,execution_time,rows_scanned,joins_count,line_number,reason
172.16.81.202,/search,404,2026-03-23 17:10:15.667081,-582,3176.0,3.0,4257,Invalid execution_time
10.0.80.186,/api/data,999,2026-03-23 17:10:15.667081,760,3075.0,,4258,Invalid status
10.0.118.95,/login,999,2026-03-23 17:10:16.617808,525,3676.0,3.0,4271,Invalid status
172.16.34.227,/login,200,2026-03-23 17:10:16.618423,-606,,,4272,Invalid execution_time
192.168.132.162,/search,999,2026-03-23 17:10:17.169835,742,,,4278,Invalid status
192.168.34.32,/profile,404,2026-03-23 17:10:17.169835,256,-100.0,,4279,Invalid rows_scanned
192.168.225.103,/checkout,200,2026-03-23 17:10:17.824255,-323,2044.0,5.0,4289,Invalid execution_time
172.16.107.33,/login,200,2026-03-23 17:10:18.461239,-531,,4.0,4298,Invalid execution_time
192.168.221.164,/search,999,2026-03-23 17:10:18.461239,532,1679.0,2.0,4300,Invalid status
10.0.111.37,/profile,200,2026-03-23 17:10:18.461239,-389,,,4301,Invalid execution_time
192.168.162.250,/profile,999,2026-03-23 17:10:19.478007,464,,,4309,Invalid status
10.0.209.52,/checkout,200,2026-03-23 17:10:21.147503,-634,1960.0,4.0,4326,Invalid execution_time
172.16.232.254,/search,200,2026-03-23 17:10:22.972838,442,-100.0,,4351,Invalid rows_scanned
10.0.171.253,/profile,200,2026-03-23 17:10:23.831828,309,-100.0,3.0,4356,Invalid rows_scanned
172.16.166.107,/api/data,999,2026-03-23 17:10:24.430278,557,1654.0,1.0,4360,Invalid status
192.168.141.139,/api/data,200,2026-03-23 17:10:24.663562,-306,-100.0,2.0,4361,Invalid execution_time
192.168.251.181,/login,999,2026-03-23 17:10:26.105357,537,2034.0,,4380,Invalid status
172.16.29.86,/api/data,999,2026-03-23 17:10:26.341918,689,,3.0,4384,Invalid status
10.0.140.177,/login,999,2026-03-23 17:10:26.665143,428,,,4390,Invalid status
172.16.225.144,/checkout,200,2026-03-23 17:10:26.665143,553,-100.0,,4391,Invalid rows_scanned
10.0.182.204,/api/data,200,2026-03-23 17:10:26.937512,593,-100.0,,4396,Invalid rows_scanned
10.0.157.146,/login,200,2026-03-23 17:10:27.246823,-483,-100.0,1.0,4400,Invalid execution_time
172.16.113.39,/profile,200,2026-03-23 17:10:27.246823,423,-100.0,,4401,Invalid rows_scanned
192.168.100.153,/login,999,2026-03-23 17:10:28.383329,305,-100.0,,4412,Invalid status
10.0.139.43,/checkout,200,2026-03-23 17:10:28.641832,-591,,,4416,Invalid execution_time
172.16.103.215,/login,999,2026-03-23 17:10:28.892002,740,4346.0,,4420,Invalid status
172.16.244.144,/checkout,200,2026-03-23 17:10:29.331303,-510,,,4427,Invalid execution_time
172.16.49.86,/api/data,200,2026-03-23 17:10:29.672545,561,-100.0,,4431,Invalid rows_scanned
10.0.72.198,/login,200,2026-03-23 17:10:30.560727,-829,4798.0,,4437,Invalid execution_time
192.168.236.7,/checkout,999,2026-03-23 17:10:30.836061,257,128.0,2.0,4439,Invalid status
10.0.218.90,/profile,200,2026-03-23 17:10:31.517122,-731,,,4442,Invalid execution_time
172.16.77.250,/search,500,2026-03-23 17:10:31.517122,348,-100.0,,4444,Invalid rows_scanned
10.0.36.156,/search,200,2026-03-23 17:10:32.167003,-493,621.0,,4447,Invalid execution_time
172.16.20.22,/profile,200,2026-03-23 17:10:32.752809,-595,4652.0,3.0,4455,Invalid execution_time
172.16.166.120,/login,999,2026-03-23 17:10:33.059666,591,,,4457,Invalid status
192.168.250.212,/api/data,200,2026-03-23 17:10:33.059666,267,-100.0,,4460,Invalid rows_scanned
172.16.20.63,/api/data,200,2026-03-23 17:10:33.261510,-618,,,4461,Invalid execution_time
10.0.104.120,/login,999,2026-03-23 17:10:33.261510,615,,,4462,Invalid status
10.0.154.130,/profile,200,2026-03-23 17:10:34.113108,521,-100.0,3.0,4478,Invalid rows_scanned
10.0.139.252,/login,999,2026-03-23 17:10:34.803806,432,,2.0,4480,Invalid status
10.0.204.227,/checkout,200,2026-03-23 17:10:35.416116,531,-100.0,,4489,Invalid rows_scanned
192.168.68.100,/checkout,999,2026-03-23 17:10:35.758711,254,,,4492,Invalid status
192.168.47.227,/checkout,200,2026-03-23 17:10:35.758711,-509,4314.0,,4493,Invalid execution_time
10.0.121.74,/api/data,200,2026-03-23 17:10:37.390319,585,-100.0,5.0,4506,Invalid rows_scanned
192.168.24.130,/login,500,2026-03-23 17:10:37.499777,-291,,,4508,Invalid execution_time
172.16.178.28,/search,200,2026-03-23 17:10:37.798244,628,-100.0,1.0,4517,Invalid rows_scanned
192.168.13.192,/api/data,404,2026-03-23 17:10:37.798244,-562,,3.0,4518,Invalid execution_time
172.16.45.229,/api/data,200,2026-03-23 17:10:38.575244,653,-100.0,4.0,4523,Invalid rows_scanned
172.16.77.208,/login,200,2026-03-23 17:10:39.825201,485,-100.0,4.0,4538,Invalid rows_scanned
192.168.238.90,/profile,404,2026-03-23 17:10:40.454824,-481,1948.0,,4547,Invalid execution_time
10.0.77.24,/profile,999,2026-03-23 17:10:42.121110,283,1840.0,,4572,Invalid status
192.168.58.173,/api/data,200,2026-03-23 17:10:42.711958,-399,4819.0,2.0,4575,Invalid execution_time
192.168.115.231,/profile,200,2026-03-23 17:10:43.025864,394,-100.0,,4581,Invalid rows_scanned
172.16.49.55,/login,200,2026-03-23 17:10:44.080994,795,-100.0,,4596,Invalid rows_scanned
172.16.134.172,/checkout,200,2026-03-23 17:10:44.080994,-743,3685.0,,4599,Invalid execution_time
10.0.34.198,/profile,999,2026-03-23 17:10:44.837832,368,,1.0,4610,Invalid status
10.0.153.67,/api/data,200,2026-03-23 17:10:45.235749,619,-100.0,3.0,4614,Invalid rows_scanned
172.16.121.108,/login,999,2026-03-23 17:10:47.147416,819,,,4632,Invalid status
10.0.119.167,/api/data,200,2026-03-23 17:10:47.924353,-643,,,4642,Invalid execution_time
172.16.86.251,/profile,999,2026-03-23 17:10:48.677875,537,4544.0,,4652,Invalid status
10.0.104.214,/login,999,2026-03-23 17:10:49.535136,622,,4.0,4664,Invalid status
192.168.109.29,/search,999,2026-03-23 17:10:49.775499,298,,4.0,4668,Invalid status
172.16.31.177,/profile,404,2026-03-23 17:10:49.775499,-575,4273.0,1.0,4671,Invalid execution_time
172.16.202.146,/search,999,2026-03-23 17:10:49.775499,471,3832.0,2.0,4672,Invalid status
10.0.193.187,/checkout,200,2026-03-23 17:10:51.418042,-484,,4.0,4682,Invalid execution_time
172.16.40.156,/api/data,999,2026-03-23 17:10:52.491486,507,915.0,,4697,Invalid status
192.168.246.183,/api/data,200,2026-03-23 17:10:54.443455,296,-100.0,4.0,4723,Invalid rows_scanned
192.168.193.242,/checkout,200,2026-03-23 17:10:55.176314,-433,3690.0,,4729,Invalid execution_time
172.16.8.213,/search,200,2026-03-23 17:10:55.404894,-781,479.0,,4734,Invalid execution_time
192.168.169.203,/search,500,2026-03-23 17:10:56.205392,-343,4126.0,1.0,4741,Invalid execution_time
192.168.81.38,/checkout,500,2026-03-23 17:10:56.747471,249,-100.0,3.0,4747,Invalid rows_scanned
172.16.245.192,/profile,200,2026-03-23 17:10:57.494950,747,-100.0,,4754,Invalid rows_scanned
192.168.167.19,/api/data,200,2026-03-23 17:10:57.494950,-177,4836.0,,4756,Invalid execution_time
10.0.182.51,/search,500,2026-03-23 17:10:57.494950,-538,,5.0,4757,Invalid execution_time
172.16.23.11,/checkout,200,2026-03-23 17:10:57.832752,670,-100.0,,4764,Invalid rows_scanned
172.16.111.167,/api/data,999,2026-03-23 17:10:57.832752,609,1763.0,5.0,4765,Invalid status
192.168.198.57,/checkout,200,2026-03-23 17:10:57.986607,424,-100.0,5.0,4767,Invalid rows_scanned
172.16.75.223,/profile,200,2026-03-23 17:10:59.859923,432,-100.0,,4789,Invalid rows_scanned
172.16.102.53,/profile,999,2026-03-23 17:11:00.193205,816,2606.0,,4792,Invalid status
172.16.136.62,/login,200,2026-03-23 17:11:00.897875,545,-100.0,3.0,4796,Invalid rows_scanned
172.16.10.68,/profile,500,2026-03-23 17:11:00.897875,291,-100.0,,4799,Invalid rows_scanned
10.0.28.222,/profile,999,2026-03-23 17:11:01.437043,-286,,3.0,4801,Invalid execution_time
172.16.62.243,/profile,500,2026-03-23 17:11:01.548332,933,-100.0,5.0,4806,Invalid rows_scanned
10.0.100.181,/profile,200,2026-03-23 17:11:01.817004,-488,,1.0,4811,Invalid execution_time
192.168.243.131,/login,999,2026-03-23 17:11:04.189784,761,,,4843,Invalid status
192.168.41.237,/search,500,2026-03-23 17:11:04.976661,264,-100.0,5.0,4846,Invalid rows_scanned
10.0.163.56,/checkout,404,2026-03-23 17:11:04.976661,-438,4210.0,2.0,4849,Invalid execution_time
172.16.125.196,/checkout,999,2026-03-23 17:11:06.244836,538,3014.0,,4866,Invalid status
172.16.143.68,/api/data,999,2026-03-23 17:11:06.631448,748,,,4869,Invalid status
10.0.2.45,/checkout,999,2026-03-23 17:11:07.334376,476,,,4877,Invalid status
172.16.110.156,/checkout,200,2026-03-23 17:11:07.724670,701,-100.0,,4883,Invalid rows_scanned
172.16.26.112,/login,200,2026-03-23 17:11:09.580364,923,-100.0,5.0,4901,Invalid rows_scanned
172.16.191.15,/api/data,999,2026-03-23 17:11:09.890315,697,,,4906,Invalid status
192.168.190.116,/login,200,2026-03-23 17:11:11.704974,-440,,,4920,Invalid execution_time
172.16.104.45,/search,999,2026-03-23 17:11:12.058340,631,,3.0,4922,Invalid status
10.0.160.205,/api/data,200,2026-03-23 17:11:12.380994,565,-100.0,2.0,4923,Invalid rows_scanned
192.168.240.95,/profile,200,2026-03-23 17:11:12.380994,-277,,,4925,Invalid execution_time
10.0.229.230,/profile,200,2026-03-23 17:11:13.605398,292,-100.0,4.0,4940,Invalid rows_scanned
192.168.203.223,/profile,999,2026-03-23 17:11:14.258828,558,854.0,5.0,4942,Invalid status
192.168.24.119,/login,999,2026-03-23 17:11:14.956126,381,,,4949,Invalid status
10.0.185.199,/api/data,999,2026-03-23 17:11:15.226016,524,,2.0,4953,Invalid status
10.0.31.4,/profile,999,2026-03-23 17:11:16.812373,-405,1703.0,,4973,Invalid execution_time
172.16.5.120,/login,200,2026-03-23 17:11:17.125708,-787,4056.0,,4977,Invalid execution_time
172.16.191.7,/login,999,2026-03-23 17:11:18.417607,936,,2.0,4990,Invalid status
172.16.25.15,/search,500,2026-03-23 17:11:18.417607,-664,,5.0,4991,Invalid execution_time
172.16.88.48,/profile,200,2026-03-23 17:11:18.772202,-670,,,4995,Invalid execution_time
10.0.251.67,/checkout,999,2026-03-23 17:11:19.747607,586,4227.0,,5003,Invalid status
192.168.63.13,/api/data,500,2026-03-23 17:11:20.160942,-524,4503.0,,5007,Invalid execution_time
10.0.136.241,/api/data,999,2026-03-23 17:11:20.275500,678,,,5008,Invalid status
192.168.1.244,/login,200,2026-03-23 17:11:20.275500,514,-100.0,3.0,5009,Invalid rows_scanned
10.0.161.201,/profile,200,2026-03-23 17:11:21.832074,-393,,3.0,5027,Invalid execution_time
192.168.252.106,/login,999,2026-03-23 17:11:22.274909,756,,2.0,5035,Invalid status
10.0.240.221,/profile,200,2026-03-23 17:11:22.599308,-411,2953.0,4.0,5036,Invalid execution_time
10.0.153.144,/api/data,999,2026-03-23 17:11:23.362659,518,700.0,,5046,Invalid status
172.16.186.46,/search,200,2026-03-23 17:11:25.851151,528,-100.0,1.0,5077,Invalid rows_scanned
192.168.101.235,/api/data,200,2026-03-23 17:11:26.246424,-232,1370.0,,5080,Invalid execution_time
172.16.20.182,/search,200,2026-03-23 17:11:26.812713,569,-100.0,1.0,5088,Invalid rows_scanned
172.16.40.71,/login,999,2026-03-23 17:11:28.515660,509,3454.0,,5108,Invalid status
192.168.152.58,/api/data,500,2026-03-23 17:11:29.862866,-411,,,5124,Invalid execution_time
192.168.223.29,/api/data,200,2026-03-23 17:11:29.862866,566,-100.0,2.0,5127,Invalid rows_scanned
192.168.110.125,/login,999,2026-03-23 17:11:31.579655,354,,5.0,5139,Invalid status
192.168.192.196,/checkout,200,2026-03-23 17:11:31.783837,-455,,1.0,5141,Invalid execution_time
10.0.156.167,/api/data,999,2026-03-23 17:11:33.268488,540,991.0,5.0,5156,Invalid status
192.168.41.19,/profile,200,2026-03-23 17:11:34.304749,482,-100.0,,5168,Invalid rows_scanned
192.168.248.198,/api/data,999,2026-03-23 17:11:34.304749,300,,3.0,5169,Invalid status
10.0.80.253,/checkout,999,2026-03-23 17:11:35.001860,321,265.0,,5180,Invalid status
192.168.119.252,/api/data,999,2026-03-23 17:11:36.379189,386,2496.0,1.0,5194,Invalid status
10.0.20.143,/profile,999,2026-03-23 17:11:36.684058,500,1226.0,5.0,5197,Invalid status
172.16.240.220,/checkout,200,2026-03-23 17:11:36.684058,-858,,1.0,5198,Invalid execution_time
10.0.235.172,/login,200,2026-03-23 17:11:36.979388,-459,,2.0,5201,Invalid execution_time
192.168.254.85,/api/data,200,2026-03-23 17:11:36.979388,83,-100.0,2.0,5202,Invalid rows_scanned
192.168.67.105,/login,200,2026-03-23 17:11:37.304141,232,-100.0,,5205,Invalid rows_scanned
10.0.135.15,/api/data,200,2026-03-23 17:11:37.988599,525,-100.0,2.0,5221,Invalid rows_scanned
10.0.88.203,/profile,404,2026-03-23 17:11:38.971048,-341,399.0,,5232,Invalid execution_time
172.16.192.113,/api/data,404,2026-03-23 17:11:39.407199,-446,,5.0,5235,Invalid execution_time
10.0.38.56,/checkout,999,2026-03-23 17:11:39.969755,541,,1.0,5240,Invalid status
10.0.172.116,/profile,999,2026-03-23 17:11:42.580246,-509,,,5266,Invalid execution_time
192.168.145.139,/checkout,200,2026-03-23 17:11:44.740032,542,-100.0,1.0,5283,Invalid rows_scanned
172.16.137.147,/search,999,2026-03-23 17:11:45.426570,673,4000.0,,5290,Invalid status
192.168.45.196,/profile,200,2026-03-23 17:11:46.880655,288,-100.0,3.0,5305,Invalid rows_scanned
10.0.38.44,/api/data,200,2026-03-23 17:11:47.461744,346,-100.0,,5311,Invalid rows_scanned
172.16.92.37,/profile,200,2026-03-23 17:11:47.805405,-523,,,5316,Invalid execution_time
192.168.47.96,/api/data,200,2026-03-23 17:11:48.640447,381,-100.0,1.0,5324,Invalid rows_scanned
192.168.227.177,/checkout,500,2026-03-23 17:11:50.117798,-559,,4.0,5351,Invalid execution_time
192.168.127.147,/checkout,999,2026-03-23 17:11:50.424715,190,4704.0,1.0,5355,Invalid status
172.16.14.147,/login,200,2026-03-23 17:11:51.558184,561,-100.0,,5367,Invalid rows_scanned
192.168.209.203,/login,200,2026-03-23 17:11:51.802728,-274,3531.0,2.0,5368,Invalid execution_time
10.0.156.10,/api/data,999,2026-03-23 17:11:51.802728,360,,,5369,Invalid status
10.0.111.44,/checkout,500,2026-03-23 17:11:51.802728,-605,,1.0,5370,Invalid execution_time
192.168.87.113,/checkout,999,2026-03-23 17:11:52.102814,117,155.0,1.0,5376,Invalid status
192.168.211.238,/profile,200,2026-03-23 17:11:52.828841,291,-100.0,2.0,5384,Invalid rows_scanned
10.0.211.183,/checkout,500,2026-03-23 17:11:52.828841,-333,,5.0,5388,Invalid execution_time
10.0.225.130,/login,200,2026-03-23 17:11:53.862071,386,-100.0,5.0,5395,Invalid rows_scanned
10.0.231.221,/profile,999,2026-03-23 17:11:54.156863,425,,3.0,5400,Invalid status
172.16.252.214,/profile,500,2026-03-23 17:11:54.534448,-658,4879.0,2.0,5405,Invalid execution_time
172.16.143.29,/api/data,200,2026-03-23 17:11:55.133271,-648,,1.0,5417,Invalid execution_time
10.0.230.152,/login,200,2026-03-23 17:11:55.133271,-526,,5.0,5420,Invalid execution_time
10.0.230.214,/api/data,200,2026-03-23 17:11:56.264282,-459,1530.0,,5431,Invalid execution_time
192.168.73.87,/checkout,200,2026-03-23 17:11:56.785007,265,-100.0,,5438,Invalid rows_scanned
10.0.175.33,/login,200,2026-03-23 17:11:59.150553,-637,3822.0,5.0,5462,Invalid execution_time
10.0.35.101,/profile,999,2026-03-23 17:11:59.745592,523,,,5469,Invalid status
10.0.255.247,/search,999,2026-03-23 17:11:59.855923,612,1409.0,,5470,Invalid status
172.16.252.8,/login,200,2026-03-23 17:12:00.000219,176,-100.0,2.0,5472,Invalid rows_scanned
10.0.229.147,/api/data,999,2026-03-23 17:12:01.487164,-601,3788.0,2.0,5485,Invalid execution_time
10.0.116.229,/api/data,999,2026-03-23 17:12:02.285329,572,,,5494,Invalid status
172.16.15.166,/checkout,200,2026-03-23 17:12:03.246246,-850,1409.0,3.0,5514,Invalid execution_time
10.0.209.57,/profile,200,2026-03-23 17:12:04.046571,-641,,,5525,Invalid execution_time
172.16.141.4,/checkout,200,2026-03-23 17:12:04.989433,-715,,3.0,5535,Invalid execution_time
192.168.68.93,/login,200,2026-03-23 17:12:05.310075,431,-100.0,,5537,Invalid rows_scanned
172.16.141.106,/profile,200,2026-03-23 17:12:05.789795,630,-100.0,,5540,Invalid rows_scanned
192.168.108.1,/checkout,999,2026-03-23 17:12:07.088658,553,4385.0,2.0,5562,Invalid status
10.0.205.40,/api/data,999,2026-03-23 17:12:09.357251,244,866.0,,5585,Invalid status
172.16.14.255,/search,500,2026-03-23 17:12:09.662571,494,-100.0,,5589,Invalid rows_scanned
172.16.152.209,/login,999,2026-03-23 17:12:10.118556,469,2911.0,,5595,Invalid status
10.0.57.123,/login,999,2026-03-23 17:12:10.885373,576,,,5601,Invalid status
172.16.201.97,/api/data,999,2026-03-23 17:12:11.824150,731,,2.0,5616,Invalid status
192.168.90.121,/profile,200,2026-03-23 17:12:13.081114,-206,,,5628,Invalid execution_time
10.0.130.66,/search,999,2026-03-23 17:12:13.550509,568,2757.0,,5637,Invalid status
10.0.84.166,/checkout,200,2026-03-23 17:12:14.230505,-286,,5.0,5645,Invalid execution_time
172.16.157.213,/search,200,2026-03-23 17:12:15.276155,-742,483.0,,5655,Invalid execution_time
172.16.129.202,/profile,200,2026-03-23 17:12:16.289804,437,-100.0,,5665,Invalid rows_scanned
192.168.228.69,/search,200,2026-03-23 17:12:16.289804,-273,302.0,,5667,Invalid execution_time
192.168.237.246,/profile,999,2026-03-23 17:12:16.501349,367,138.0,,5669,Invalid status
10.0.168.107,/search,200,2026-03-23 17:12:17.797249,455,-100.0,4.0,5684,Invalid rows_scanned
192.168.241.153,/checkout,999,2026-03-23 17:12:18.328839,279,1460.0,1.0,5691,Invalid status
172.16.252.160,/api/data,200,2026-03-23 17:12:19.667067,-457,1093.0,,5704,Invalid execution_time
10.0.228.197,/api/data,999,2026-03-23 17:12:21.085116,461,,,5717,Invalid status
192.168.206.255,/profile,500,2026-03-23 17:12:22.050963,132,-100.0,,5729,Invalid rows_scanned
10.0.126.204,/checkout,999,2026-03-23 17:12:23.324154,541,1964.0,1.0,5750,Invalid status
192.168.69.135,/login,999,2026-03-23 17:12:23.716709,418,,3.0,5756,Invalid status
172.16.29.106,/search,999,2026-03-23 17:12:24.029790,562,,5.0,5760,Invalid status
172.16.60.36,/api/data,999,2026-03-23 17:12:24.279399,567,,4.0,5762,Invalid status
192.168.249.139,/login,200,2026-03-23 17:12:25.144215,-498,,1.0,5770,Invalid execution_time
172.16.42.80,/login,999,2026-03-23 17:12:25.144215,650,410.0,,5772,Invalid status
192.168.51.127,/api/data,999,2026-03-23 17:12:25.693673,429,,,5780,Invalid status
192.168.178.24,/checkout,999,2026-03-23 17:12:25.838385,386,3693.0,,5781,Invalid status
172.16.36.196,/login,200,2026-03-23 17:12:26.859371,523,-100.0,,5795,Invalid rows_scanned
192.168.193.250,/search,200,2026-03-23 17:12:27.607370,-496,3404.0,,5807,Invalid execution_time
192.168.111.184,/search,200,2026-03-23 17:12:27.783367,323,-100.0,,5811,Invalid rows_scanned
10.0.195.236,/login,999,2026-03-23 17:12:28.305308,648,1744.0,,5814,Invalid status
172.16.84.19,/checkout,999,2026-03-23 17:12:28.305308,793,3560.0,,5815,Invalid status
10.0.130.190,/api/data,200,2026-03-23 17:12:28.866917,-340,2503.0,,5821,Invalid execution_time
172.16.219.240,/search,999,2026-03-23 17:12:30.342585,588,,3.0,5838,Invalid status
10.0.125.235,/profile,999,2026-03-23 17:12:30.732077,688,4743.0,,5841,Invalid status
192.168.149.147,/search,200,2026-03-23 17:12:30.932556,-150,,,5843,Invalid execution_time
10.0.155.121,/api/data,200,2026-03-23 17:12:31.566791,537,-100.0,1.0,5849,Invalid rows_scanned
10.0.155.210,/api/data,999,2026-03-23 17:12:32.321390,470,1856.0,3.0,5858,Invalid status
10.0.214.83,/checkout,200,2026-03-23 17:12:34.408550,480,-100.0,,5880,Invalid rows_scanned
10.0.4.186,/profile,200,2026-03-23 17:12:36.031938,-654,,,5898,Invalid execution_time
10.0.37.132,/login,200,2026-03-23 17:12:37.155218,-485,,,5915,Invalid execution_time
172.16.137.255,/profile,999,2026-03-23 17:12:37.326441,594,,,5916,Invalid status
10.0.53.43,/search,404,2026-03-23 17:12:37.444509,443,-100.0,1.0,5924,Invalid rows_scanned
192.168.96.91,/profile,500,2026-03-23 17:12:37.833428,-250,,,5926,Invalid execution_time
192.168.193.124,/profile,999,2026-03-23 17:12:37.833428,439,4651.0,2.0,5927,Invalid status
172.16.237.69,/profile,200,2026-03-23 17:12:38.321370,610,-100.0,,5933,Invalid rows_scanned
172.16.194.237,/checkout,999,2026-03-23 17:12:38.906309,944,,5.0,5946,Invalid status
192.168.140.108,/profile,999,2026-03-23 17:12:39.457508,459,,,5954,Invalid status
172.16.117.20,/search,404,2026-03-23 17:12:39.684819,607,-100.0,,5956,Invalid rows_scanned
172.16.226.240,/login,500,2026-03-23 17:12:42.043236,-565,,,5981,Invalid execution_time
172.16.51.72,/search,200,2026-03-23 17:12:42.661853,-599,1522.0,,5985,Invalid execution_time
10.0.247.4,/search,999,2026-03-23 17:12:43.555209,802,,,5995,Invalid status
